timestamp,channel0,channel1,channel2,channel3,channel4,channel5,channel6,channel7
2025-02-14T16:44:17.300387Z,97544,
2025-02-14T16:44:18.794278Z,97554,
2025-02-14T16:44:20.289307Z,97546,
2025-02-14T16:44:21.784569Z,97567,
2025-02-14T16:44:23.280871Z,97541,
2025-02-14T16:44:24.774045Z,97527,
2025-02-14T16:44:26.268769Z,97523,
2025-02-14T16:44:27.764582Z,97524,
2025-02-14T16:44:29.259447Z,97528,
2025-02-14T16:44:30.754515Z,97528,
2025-02-14T16:44:32.249296Z,97531,
2025-02-14T16:44:33.745728Z,97533,
2025-02-14T16:44:35.240809Z,97524,
2025-02-14T16:44:36.734837Z,97549,
2025-02-14T16:44:38.230206Z,97533,
2025-02-14T16:44:39.724899Z,97544,
2025-02-14T16:44:41.221708Z,97518,
2025-02-14T16:44:42.714403Z,97541,
2025-02-14T16:44:44.211260Z,97548,
2025-02-14T16:44:45.705785Z,97543,
2025-02-14T16:44:47.199432Z,97588,
2025-02-14T16:44:48.695314Z,97533,
2025-02-14T16:44:50.190077Z,97533,
2025-02-14T16:44:51.685336Z,97547,
2025-02-14T16:44:53.180088Z,97548,
2025-02-14T16:44:54.676090Z,97571,
2025-02-14T16:44:56.170873Z,97563,
2025-02-14T16:44:57.665949Z,97582,
2025-02-14T16:44:59.161919Z,97551,
2025-02-14T16:45:00.656819Z,97530,
2025-02-14T16:45:02.152118Z,97565,
2025-02-14T16:45:03.645514Z,97595,
2025-02-14T16:45:05.141279Z,97563,
2025-02-14T16:45:06.635414Z,97531,
2025-02-14T16:45:08.129761Z,97536,
2025-02-14T16:45:09.624644Z,97565,
2025-02-14T16:45:11.120217Z,97558,
2025-02-14T16:45:12.615978Z,97539,
2025-02-14T16:45:14.110629Z,97522,
2025-02-14T16:45:15.604623Z,97541,
2025-02-14T16:45:17.099708Z,97527,
2025-02-14T16:45:18.595470Z,97539,
2025-02-14T16:45:20.091841Z,97537,
2025-02-14T16:45:21.584839Z,97523,
2025-02-14T16:45:23.080059Z,97559,
2025-02-14T16:45:24.575578Z,97558,
2025-02-14T16:45:26.071022Z,97528,
2025-02-14T16:45:27.564499Z,97511,
2025-02-14T16:45:29.060071Z,97539,
2025-02-14T16:45:30.555300Z,97507,
2025-02-14T16:45:32.053223Z,97502,
2025-02-14T16:45:33.547858Z,97505,
2025-02-14T16:45:35.044013Z,97496,
2025-02-14T16:45:36.538866Z,97527,
2025-02-14T16:45:38.033390Z,97535,
2025-02-14T16:45:39.528610Z,97481,
2025-02-14T16:45:41.025491Z,97511,
2025-02-14T16:45:42.520442Z,97523,
2025-02-14T16:45:44.016237Z,97522,
2025-02-14T16:45:45.509677Z,97511,
2025-02-14T16:45:47.003685Z,97541,
2025-02-14T16:45:48.501253Z,97504,
2025-02-14T16:45:49.995068Z,97533,
2025-02-14T16:45:51.488817Z,97499,
2025-02-14T16:45:52.983348Z,97541,
2025-02-14T16:45:54.479708Z,97503,
2025-02-14T16:45:55.973671Z,97510,
2025-02-14T16:45:57.469289Z,97520,
2025-02-14T16:45:58.964149Z,97506,
2025-02-14T16:46:00.458127Z,97514,
2025-02-14T16:46:01.954636Z,97529,
2025-02-14T16:46:03.449561Z,97533,
2025-02-14T16:46:04.941961Z,97511,
2025-02-14T16:46:06.438791Z,97533,
2025-02-14T16:46:07.931936Z,97510,
2025-02-14T16:46:09.428437Z,97519,
2025-02-14T16:46:10.923290Z,97556,
2025-02-14T16:46:12.417360Z,97520,
2025-02-14T16:46:13.913281Z,97528,
2025-02-14T16:46:15.407220Z,97560,
2025-02-14T16:46:16.903609Z,97546,
2025-02-14T16:46:18.398298Z,97535,
2025-02-14T16:46:19.893551Z,97522,
2025-02-14T16:46:21.389564Z,97543,
2025-02-14T16:46:22.882580Z,97550,
2025-02-14T16:46:24.378245Z,97552,
2025-02-14T16:46:25.872639Z,97553,
2025-02-14T16:46:27.368231Z,97543,
2025-02-14T16:46:28.863018Z,97540,
2025-02-14T16:46:30.359945Z,97540,
2025-02-14T16:46:31.852874Z,97579,
2025-02-14T16:46:33.345947Z,97521,
2025-02-14T16:46:34.844154Z,97545,
2025-02-14T16:46:36.338692Z,97561,
2025-02-14T16:46:37.832854Z,97563,
2025-02-14T16:46:39.327283Z,97539,
2025-02-14T16:46:40.822859Z,97547,
2025-02-14T16:46:42.318125Z,97546,
2025-02-14T16:46:43.816808Z,97517,
2025-02-14T16:46:45.311759Z,97568,
2025-02-14T16:46:46.804132Z,97576,
2025-02-14T16:46:48.300562Z,97560,
2025-02-14T16:46:49.794675Z,97573,
2025-02-14T16:46:51.290858Z,97570,
2025-02-14T16:46:52.786668Z,97536,
2025-02-14T16:46:54.280942Z,97561,
2025-02-14T16:46:55.776949Z,97506,
2025-02-14T16:46:57.271789Z,97530,
2025-02-14T16:46:58.766951Z,97522,
2025-02-14T16:47:00.262056Z,97502,
2025-02-14T16:47:01.756163Z,97544,
2025-02-14T16:47:03.250767Z,97481,
2025-02-14T16:47:04.746727Z,97497,
2025-02-14T16:47:06.241811Z,97504,
2025-02-14T16:47:07.737032Z,97507,
2025-02-14T16:47:09.228595Z,97466,
2025-02-14T16:47:10.725877Z,97516,
2025-02-14T16:47:12.220910Z,97529,
2025-02-14T16:47:13.714939Z,97512,
2025-02-14T16:47:15.209895Z,97523,
2025-02-14T16:47:16.707491Z,97492,
2025-02-14T16:47:18.199989Z,97510,
2025-02-14T16:47:19.694997Z,97495,
2025-02-14T16:47:21.191116Z,97537,
2025-02-14T16:47:22.686841Z,97526,
2025-02-14T16:47:24.179272Z,97525,
2025-02-14T16:47:25.676622Z,97529,
2025-02-14T16:47:27.171489Z,97514,
2025-02-14T16:47:28.664883Z,97526,
2025-02-14T16:47:30.161620Z,97531,
2025-02-14T16:47:31.657027Z,97563,
2025-02-14T16:47:33.151587Z,97510,
2025-02-14T16:47:34.645543Z,97519,
2025-02-14T16:47:36.143629Z,97510,
2025-02-14T16:47:37.640558Z,97490,
2025-02-14T16:47:39.133351Z,97472,
2025-02-14T16:47:40.629202Z,97459,
2025-02-14T16:47:56.146505Z,97527,
2025-02-14T16:47:57.635682Z,97525,
2025-02-14T16:47:59.130961Z,97506,
2025-02-14T16:48:00.625817Z,97503,
2025-02-14T16:48:02.120202Z,97526,
2025-02-14T16:48:03.613776Z,97535,
2025-02-14T16:48:05.110173Z,97516,
2025-02-14T16:48:06.603838Z,97508,
2025-02-14T16:48:08.099207Z,97512,
2025-02-14T16:48:09.592629Z,97506,
2025-02-14T16:48:11.087830Z,97486,
2025-02-14T16:48:12.584606Z,97494,
2025-02-14T16:48:14.080641Z,97520,
2025-02-14T16:48:15.574512Z,97512,
2025-02-14T16:48:17.072020Z,97516,
2025-02-14T16:48:18.564887Z,97495,
2025-02-14T16:48:20.061061Z,97516,
2025-02-14T16:48:21.553172Z,97522,
2025-02-14T16:48:23.049727Z,97523,
2025-02-14T16:48:24.544450Z,97517,
2025-02-14T16:48:26.038055Z,97526,
2025-02-14T16:48:27.532602Z,97525,
2025-02-14T16:48:29.027661Z,97509,
2025-02-14T16:48:30.521936Z,97508,
2025-02-14T16:48:32.017106Z,97505,
2025-02-14T16:48:33.514885Z,97513,
2025-02-14T16:48:35.011626Z,97525,
2025-02-14T16:48:36.508280Z,97540,
2025-02-14T16:48:38.001525Z,97511,
2025-02-14T16:48:39.499559Z,97513,
2025-02-14T16:48:40.992492Z,97547,
2025-02-14T16:48:42.488442Z,97516,
2025-02-14T16:48:43.982099Z,97515,
2025-02-14T16:48:45.477491Z,97504,
2025-02-14T16:48:46.971983Z,97514,
2025-02-14T16:48:48.468179Z,97524,
2025-02-14T16:48:49.963577Z,97520,
2025-02-14T16:48:51.458888Z,97521,
2025-02-14T16:48:52.952348Z,97508,
2025-02-14T16:48:54.449044Z,97534,
2025-02-14T16:48:55.942030Z,97541,
2025-02-14T16:48:57.437362Z,97543,
2025-02-14T16:48:58.932583Z,97529,
2025-02-14T16:49:00.428596Z,97529,
2025-02-14T16:49:01.922138Z,97579,
2025-02-14T16:49:03.419589Z,97529,
2025-02-14T16:49:04.912661Z,97555,
2025-02-14T16:49:06.406859Z,97539,
2025-02-14T16:49:07.901606Z,97538,
2025-02-14T16:49:09.398033Z,97520,
2025-02-14T16:49:10.892207Z,97536,
2025-02-14T16:49:12.388799Z,97525,
2025-02-14T16:49:13.881595Z,97536,
2025-02-14T16:49:15.377226Z,97567,
2025-02-14T16:49:16.872247Z,97519,
2025-02-14T16:49:18.367728Z,97528,
2025-02-14T16:49:19.863376Z,97542,
